DOCUMENTO^PREDICCION^MEJORA^GENERAL^EMBARGO^CONSULTA
F001^APROBACION-NOTIFICACIONES-OTROS^0^1^1^0
F002^APROBACION^0^1^0^0
F003^NOTIFICACIONES^3^2^5^0
F004^NOTIFICACIONES^3^1^5^0
F005^APROBACION^0^0^0^0
F006^APROBACION^0^0^0^0
F007^APROBACION^0^0^0^0
F008^APROBACION^0^0^0^0
F009^NOTIFICACIONES^5^0^6^0
F010^NOTIFICACIONES^5^0^5^0
F011^NOTIFICACIONES^2^0^3^0
F012^NOTIFICACIONES^2^0^3^0
F013^NOTIFICACIONES^2^0^3^0
F014^APROBACION^0^0^0^0
F015^APROBACION-NOTIFICACIONES-OTROS^0^0^1^0
F016^ORDENAMIENTO^0^1^0^1
F017^NOTIFICACIONES^3^2^5^0
F018^APROBACION^0^0^0^0
F019^APROBACION^0^0^0^0
F020^APROBACION^0^0^0^0
F021^APROBACION^0^1^0^0
F022^APROBACION^0^1^0^0
F023^NOTIFICACIONES^3^0^4^0
F024^APROBACION^0^0^0^0
F025^NOTIFICACIONES^3^1^3^0
F026^APROBACION^0^0^0^0
F027^APROBACION^0^0^0^0
F028^APROBACION^0^1^0^0
F029^APROBACION^0^0^0^0
F030^APROBACION^0^0^0^0
F031^APROBACION^0^0^0^0
F032^APROBACION^0^0^0^0
F033^ORDENAMIENTO^0^4^0^1
F034^ORDENAMIENTO^0^4^0^2
F035^ORDENAMIENTO^0^5^1^1
F036^OTROS^0^1^7^0
F037^APROBACION^0^0^0^0
F038^APROBACION^0^0^0^0
F039^APROBACION^0^0^0^0
F040^APROBACION^0^0^0^0
F041^APROBACION^0^0^0^0
F042^APROBACION^0^1^0^0
F043^ORDENAMIENTO^0^3^6^2
F044^APROBACION^0^0^0^0
F045^NOTIFICACIONES^3^0^4^0
F046^APROBACION^0^0^0^0
F047^NOTIFICACIONES^5^0^5^0
F048^APROBACION^0^1^0^0
F049^APROBACION^0^0^0^0
F050^ORDENAMIENTO^0^0^0^1
F051^APROBACION^0^0^0^0
F052^OTROS^0^1^3^0
F053^APROBACION^0^0^0^0
F054^NOTIFICACIONES^3^0^4^0
F055^NOTIFICACIONES^3^0^4^0
F056^NOTIFICACIONES^3^2^5^0
